           1   -0.341121   -0.341121           0
           2   -0.284997   -0.313059   0.0198426
           3   -0.358026   -0.328048   0.0180214
           4   -0.327497    -0.32791   0.0135166
           5   -0.338908    -0.33011   0.0109907
           6   -0.303319   -0.325645    0.010025
           7   -0.162542   -0.302344   0.0232204
           8   -0.217868   -0.291785   0.0225916
           9   -0.323668   -0.295327   0.0203573
          10   -0.359907   -0.301785   0.0193188
          11   -0.354519   -0.306579   0.0181476
          12   -0.383517   -0.312991   0.0177317
          13   -0.365527   -0.317032    0.016822
          14   -0.263059   -0.313177   0.0160561
          15   -0.218444   -0.306861   0.0161801
          16   -0.288141   -0.305691   0.0152111
          17   -0.386911   -0.310469    0.015048
          18   -0.328615   -0.311477   0.0142457
          19   -0.213872    -0.30634   0.0143924
          20   -0.273184   -0.304682   0.0137679
          21   -0.254404   -0.302288   0.0133188
          22   -0.269769    -0.30081   0.0127952
          23   -0.257544   -0.298929   0.0123764
          24   -0.227134   -0.295937   0.0122169
          25   -0.229493    -0.29328   0.0120138
          26    -0.28025   -0.292778   0.0115622
          27   -0.330269   -0.294167    0.011217
          28   -0.319822   -0.295083   0.0108538
          29   -0.231111   -0.292877   0.0107013
          30   -0.362093   -0.295184   0.0105904
          31   -0.356921   -0.297176   0.0104344
          32   -0.330106   -0.298205   0.0101589
          33   -0.325937   -0.299045  0.00988576
          34   -0.403346   -0.302113   0.0100597
          35   -0.261863   -0.300963  0.00983781
          36   -0.408384   -0.303947   0.0100068
          37   -0.353342   -0.305282  0.00982503
          38   -0.298338   -0.305099  0.00956818
          39   -0.335345   -0.305875  0.00935421
          40   -0.456221   -0.309633  0.00984659
          41   -0.290878   -0.309176  0.00961705
          42   -0.279758   -0.308475  0.00941354
          43    -0.38818   -0.310329  0.00937534
          44   -0.367977   -0.311639  0.00925336
          45   -0.244682   -0.310151  0.00916657
          46   -0.372917   -0.311516  0.00906829
          47   -0.398448   -0.313365  0.00906201
          48   -0.392551   -0.315015  0.00902213
          49    -0.22621   -0.313203   0.0090182
          50   -0.309059    -0.31312  0.00883822
          51     -0.3446   -0.313737  0.00868645
          52   -0.408901   -0.315567  0.00871005
          53   -0.345967   -0.316141  0.00856457
          54   -0.239725   -0.314726  0.00852207
          55    -0.31141   -0.314665  0.00836734
          56   -0.210562   -0.312806   0.0084219
          57   -0.289286   -0.312394  0.00828425
          58   -0.361259   -0.313236  0.00818415
          59    -0.31635   -0.313289   0.0080456
          60   -0.283821   -0.312798  0.00792648
          61    -0.26297   -0.311981  0.00783852
          62   -0.296517   -0.311732  0.00771606
          63   -0.409491   -0.313283  0.00774804
          64   -0.196307   -0.311456   0.0078396
          65   -0.228715   -0.310183  0.00782165
          66   -0.309558   -0.310173  0.00770315
          67   -0.301676   -0.310046  0.00758922
          68   -0.318168   -0.310166  0.00747855
          69   -0.355455   -0.310822  0.00739892
          70   -0.319695   -0.310949   0.0072943
          71   -0.313434   -0.310984  0.00719165
          72   -0.304745   -0.310897  0.00709229
          73   -0.291432   -0.310631  0.00700014
          74   -0.355153   -0.311232  0.00693135
          75   -0.323027    -0.31139  0.00684072
          76   -0.286005   -0.311056  0.00675886
          77   -0.366885   -0.311781  0.00670986
          78   -0.238592   -0.310842  0.00668912
          79   -0.359343   -0.311456  0.00663256
          80   -0.281703   -0.311084  0.00656008
          81   -0.351652   -0.311585  0.00649818
          82    -0.26882   -0.311064  0.00643982
          83    -0.17195   -0.309388  0.00657673
          84   -0.283669   -0.309081  0.00650556
          85   -0.319753   -0.309207  0.00643024
          86   -0.326197   -0.309404   0.0063585
          87   -0.348969   -0.309859  0.00630166
          88   -0.313293   -0.309898  0.00623017
          89   -0.332535   -0.310153  0.00616535
          90   -0.326121    -0.31033   0.0060994
          91   -0.247557    -0.30964  0.00607126
          92   -0.252977   -0.309024  0.00603643
          93   -0.288017   -0.308798  0.00597574
          94    -0.28989   -0.308597  0.00591556
          95   -0.324124   -0.308761  0.00585554
          96   -0.335466   -0.309039  0.00580115
          97   -0.250271   -0.308433   0.0057729
          98   -0.283255   -0.308176   0.0057197
          99   -0.374967   -0.308851  0.00570158
         100    -0.27101   -0.308472  0.00565711
