1	3.23232	0
2	3.24549	0.0131663
3	3.20127	0.044865
4	3.23777	0.0483613
5	3.22263	0.0404058
6	3.21568	0.0337159
7	3.21162	0.028783
8	3.22858	0.0301483
9	3.21504	0.0298333
10	3.22549	0.0286554
11	3.23529	0.027712
12	3.23024	0.0257981
13	3.23293	0.0238836
14	3.22922	0.0224219
15	3.23252	0.0211326
16	3.22096	0.0228978
17	3.21973	0.021544
18	3.22263	0.0205183
19	3.23334	0.0221674
20	3.23135	0.0211234
21	3.23993	0.0218473
22	3.24386	0.0211982
23	3.24168	0.020373
24	3.23682	0.0201024
25	3.2404	0.0196117
26	3.23691	0.0191632
27	3.23164	0.0191765
28	3.22827	0.0187839
29	3.23795	0.020544
30	3.23953	0.0199104
31	3.24036	0.0192753
32	3.24031	0.0186633
33	3.23794	0.0182437
34	3.23303	0.0183673
35	3.23339	0.0178383
36	3.22743	0.0183313
37	3.22384	0.0181858
38	3.22238	0.017761
39	3.22742	0.0180178
40	3.23041	0.0178154
41	3.22769	0.017587
42	3.2251	0.0173575
43	3.21863	0.0181445
44	3.22092	0.0178749
45	3.22404	0.0177497
46	3.22229	0.0174478
47	3.22154	0.0170888
48	3.22232	0.0167468
49	3.22333	0.0164328
50	3.22457	0.0161486
51	3.22347	0.0158672
52	3.22453	0.0155952
53	3.22208	0.0154928
54	3.22063	0.0152728
55	3.22013	0.0150006
56	3.21955	0.014742
57	3.22118	0.0145729
58	3.21635	0.0151113
59	3.21359	0.0151075
60	3.21582	0.0150197
61	3.21775	0.0148966
62	3.21665	0.0146955
63	3.21906	0.0146596
64	3.21947	0.0144346
65	3.2182	0.014267
66	3.21902	0.0140728
67	3.22042	0.0139314
68	3.2177	0.0139902
69	3.21745	0.0137884
70	3.21613	0.013654
71	3.21778	0.0135611
72	3.2159	0.0135021
73	3.21305	0.0136184
74	3.21074	0.013631
75	3.21094	0.0134495
76	3.21054	0.0132772
77	3.2082	0.0133111
78	3.20745	0.0131608
79	3.20895	0.0130801
80	3.20845	0.0129255
81	3.21025	0.0128913
82	3.20834	0.0128759
83	3.20704	0.0127857
84	3.20494	0.0128066
85	3.2072	0.0128552
86	3.20704	0.0127059
87	3.20468	0.0127784
88	3.20591	0.0126918
89	3.20613	0.0125504
90	3.20564	0.0124198
91	3.20558	0.0122827
92	3.20437	0.0122081
93	3.20232	0.0122498
94	3.20493	0.012398
95	3.20403	0.0123002
96	3.20509	0.0122175
97	3.2049	0.0120923
98	3.20499	0.0119685
99	3.20546	0.0118565
100	3.2046	0.0117692
