           1     1.61537     1.61537           0
           2        1.49     1.55268   0.0443248
           3     1.54643      1.5506   0.0295988
           4     1.49885     1.53766    0.024866
           5      1.4881     1.52775   0.0217795
           6     1.46108     1.51664   0.0207917
           7     1.43598     1.50512   0.0207701
           8      1.4378      1.4967   0.0198049
           9     1.48859      1.4958   0.0176248
          10     1.47238     1.49346   0.0160172
          11     1.45063     1.48957   0.0150268
          12     1.42806     1.48444   0.0146226
          13     1.39337     1.47743   0.0150828
          14     1.44727     1.47528   0.0141585
          15     1.42231     1.47175    0.013648
          16     1.43609     1.46952   0.0129757
          17     1.41301      1.4662    0.012631
          18     1.41681     1.46345   0.0122237
          19     1.38699     1.45943   0.0122249
          20     1.44359     1.45864   0.0116393
          21     1.42214      1.4569    0.011214
          22     1.42214     1.45532    0.010815
          23     1.39335     1.45262   0.0106751
          24     1.35847      1.4487   0.0109275
          25     1.42812     1.44788   0.0105213
          26     1.41883     1.44676   0.0101758
          27     1.42318     1.44589  0.00983633
          28     1.42831     1.44526  0.00950504
          29     1.40127     1.44374  0.00929755
          30     1.40635      1.4425  0.00907079
          31     1.41118     1.44149  0.00883424
          32     1.38314     1.43966   0.0087443
          33     1.35446     1.43708  0.00885229
          34     1.35609      1.4347  0.00890663
          35     1.44939     1.43512  0.00866203
          36     1.42954     1.43496  0.00842281
          37     1.41867     1.43452  0.00820666
          38     1.40004     1.43362  0.00804072
          39     1.40273     1.43282  0.00787345
          40     1.39585      1.4319  0.00773068
          41     1.39342     1.43096  0.00759887
          42      1.3881     1.42994  0.00748616
          43     1.40627     1.42939  0.00733227
          44     1.33172     1.42717  0.00749412
          45      1.3602     1.42568   0.0074739
          46     1.38622     1.42482  0.00736049
          47     1.40654     1.42443  0.00721416
          48     1.46605      1.4253  0.00711577
          49     1.45764     1.42596   0.0070011
          50     1.45892     1.42662  0.00689204
          51     1.43879     1.42686  0.00676103
          52     1.41339      1.4266  0.00663597
          53     1.47949      1.4276  0.00658538
          54      1.4865     1.42869  0.00655314
          55      1.4538     1.42915  0.00644987
          56     1.42581     1.42909  0.00633497
          57     1.35014      1.4277  0.00637342
          58     1.34814     1.42633  0.00640944
          59     1.38131     1.42557  0.00634606
          60     1.36195     1.42451  0.00632825
          61     1.44859      1.4249  0.00623681
          62     1.39672     1.42445  0.00615276
          63     1.35892     1.42341  0.00614237
          64     1.35854     1.42239  0.00612944
          65     1.32598     1.42091  0.00621201
          66     1.35244     1.41987  0.00620391
          67     1.35713     1.41894   0.0061816
          68     1.37318     1.41826  0.00612721
          69     1.32195     1.41687  0.00619536
          70     1.41046     1.41678  0.00610754
          71     1.33501     1.41562  0.00612912
          72     1.38953     1.41526   0.0060547
          73     1.35884     1.41449  0.00602089
          74     1.31873     1.41319  0.00607698
          75     1.34271     1.41225  0.00606819
          76     1.37278     1.41174  0.00601053
          77     1.32222     1.41057  0.00604387
          78     1.33359     1.40959  0.00604643
          79     1.30383     1.40825  0.00611629
          80     1.26666     1.40648   0.0062907
          81     1.28989     1.40504  0.00637558
          82     1.33125     1.40414  0.00636101
          83     1.33893     1.40335   0.0063327
          84     1.34633     1.40267  0.00629359
          85     1.33915     1.40193  0.00626377
          86     1.32705     1.40106  0.00625114
          87     1.39129     1.40094   0.0061803
          88     1.46746      1.4017  0.00615611
          89     1.43012     1.40202  0.00609522
          90     1.43071     1.40234  0.00603582
          91     1.48586     1.40325  0.00603887
          92     1.44133     1.40367   0.0059874
          93     1.43013     1.40395  0.00592978
          94     1.41527     1.40407  0.00586792
          95     1.45167     1.40457   0.0058275
          96     1.48565     1.40542  0.00582767
          97     1.41778     1.40555  0.00576898
          98     1.43145     1.40581  0.00571617
          99     1.39362     1.40569  0.00565975
         100     1.40917     1.40572  0.00560326
         101     1.41985     1.40586  0.00554953
         102     1.41283     1.40593  0.00549554
         103     1.40159     1.40589  0.00544235
         104     1.31617     1.40503  0.00545797
         105     1.30016     1.40403   0.0054966
         106     1.37362     1.40374  0.00545223
         107     1.30882     1.40285  0.00547296
         108     1.36633     1.40252  0.00543273
         109     1.32778     1.40183  0.00542598
         110     1.40549     1.40186  0.00537675
         111     1.38257     1.40169  0.00533112
         112     1.39639     1.40164  0.00528373
         113     1.40824      1.4017   0.0052373
         114     1.39472     1.40164  0.00519171
         115     1.33411     1.40105  0.00517967
         116     1.29282     1.40012  0.00521837
