        0.57    0.386667
       0.582       0.435
       0.594        0.39
       0.606    0.401667
       0.618    0.421667
        0.63        0.41
       0.642    0.426667
       0.654    0.444167
       0.666    0.445833
       0.678      0.4425
        0.69        0.44
       0.702    0.446667
       0.714    0.441667
       0.726    0.464167
       0.738    0.410833
        0.75      0.4325
       0.762       0.415
       0.774    0.386667
       0.786        0.45
       0.798    0.409167
        0.81    0.409167
       0.822    0.471667
       0.834      0.4175
       0.846    0.409167
       0.858    0.421667
        0.87    0.394167
       0.882    0.426667
       0.894    0.385833
       0.906    0.393333
       0.918         0.4
        0.93    0.418333
       0.942        0.39
       0.954    0.395833
       0.966        0.36
       0.978    0.395833
        0.99      0.3925
       1.002    0.385833
       1.014    0.359167
       1.026    0.311667
       1.038    0.339167
        1.05    0.346667
       1.062      0.3725
       1.074    0.345833
       1.086    0.295833
       1.098    0.305833
        1.11    0.339167
       1.122      0.3275
       1.134    0.305833
       1.146       0.265
       1.158        0.29
        1.17    0.259167
       1.182        0.27
       1.194    0.216667
       1.206    0.241667
       1.218    0.240833
        1.23    0.226667
       1.242    0.200833
       1.254      0.2025
       1.266      0.2075
       1.278       0.195
        1.29    0.199167
       1.302       0.205
       1.314    0.198333
       1.326    0.210833
       1.338    0.184167
        1.35    0.179167
       1.362      0.1725
       1.374    0.188333
       1.386    0.173333
       1.398      0.1725
        1.41    0.149167
       1.422      0.1575
       1.434    0.126667
       1.446    0.111667
       1.458    0.126667
        1.47        0.13
       1.482         0.1
       1.494    0.109167
       1.506    0.104167
       1.518   0.0958333
        1.53       0.095
       1.542       0.095
       1.554    0.108333
       1.566   0.0891667
       1.578   0.0766667
        1.59   0.0708333
       1.602   0.0741667
       1.614   0.0741667
       1.626   0.0633333
       1.638      0.0725
        1.65   0.0508333
       1.662      0.0575
       1.674      0.0775
       1.686   0.0433333
       1.698   0.0583333
        1.71   0.0508333
       1.722   0.0366667
       1.734   0.0341667
       1.746      0.0375
       1.758      0.0625
        1.77   0.0333333
       1.782   0.0216667
       1.794        0.03
       1.806   0.0166667
       1.818   0.0233333
        1.83        0.02
       1.842   0.0291667
       1.854      0.0125
       1.866   0.0191667
       1.878   0.0233333
        1.89   0.0216667
       1.902   0.0166667
       1.914  0.00666667
       1.926   0.0141667
       1.938        0.01
        1.95      0.0125
       1.962      0.0075
       1.974  0.00583333
       1.986      0.0125
       1.998   0.0191667
        2.01   0.0116667
       2.022  0.00666667
       2.034  0.00333333
       2.046  0.00416667
       2.058       0.005
        2.07   0.0108333
       2.082  0.00583333
       2.094  0.00666667
       2.106  0.00333333
       2.118      0.0025
        2.13  0.00166667
       2.142  0.00333333
       2.154 0.000833333
       2.166  0.00333333
       2.178   0.0108333
        2.19  0.00166667
       2.202  0.00416667
       2.214  0.00416667
       2.226           0
       2.238  0.00166667
        2.25      0.0025
       2.262  0.00333333
       2.274       0.005
       2.286  0.00416667
       2.298           0
        2.31           0
       2.322           0
       2.334  0.00166667
       2.346           0
       2.358 0.000833333
        2.37           0
       2.382           0
       2.394           0
       2.406           0
       2.418  0.00166667
        2.43  0.00166667
       2.442           0
       2.454           0
       2.466      0.0025
       2.478           0
        2.49           0
       2.502           0
       2.514           0
       2.526           0
       2.538           0
        2.55           0
       2.562           0
       2.574           0
       2.586           0
       2.598           0
        2.61           0
       2.622  0.00166667
       2.634           0
       2.646           0
       2.658           0
        2.67           0
       2.682           0
       2.694           0
       2.706           0
       2.718           0
        2.73           0
       2.742           0
       2.754           0
       2.766           0
       2.778           0
        2.79           0
       2.802           0
       2.814           0
       2.826           0
       2.838           0
        2.85           0
       2.862           0
       2.874           0
       2.886           0
       2.898           0
        2.91           0
       2.922           0
       2.934           0
       2.946           0
       2.958           0
        2.97           0
       2.982           0
       2.994           0
