           1     3.91511     3.91511           0
           2     3.91874     3.91692  0.00128384
           3     3.92457     3.91947  0.00225115
           4     3.93261     3.92276  0.00330694
           5     3.94283     3.92677  0.00446075
           6     3.95525     3.93152  0.00570896
           7     3.96985     3.93699  0.00704622
           8     3.98663      3.9432  0.00846736
           9     4.00558     3.95013  0.00996772
          10      4.0274     3.95786   0.0115851
          11     4.05067     3.96629   0.0132532
          12     4.07892     3.97568   0.0151108
          13     4.10718      3.9858   0.0170004
          14      4.1397     3.99679   0.0190109
          15     4.17504     4.00867   0.0211336
          16      4.2146     4.02154    0.023406
          17     4.25626     4.03535   0.0257819
          18     4.30001     4.05005   0.0282326
          19     4.34372     4.06551   0.0306873
          20     4.39092     4.08178   0.0331873
          21      4.4423     4.09895   0.0357727
          22     4.49642     4.11701   0.0384392
          23     4.54905      4.1358   0.0411022
          24     4.60441     4.15532   0.0437824
          25     4.66178     4.17558   0.0464821
          26     4.71903     4.19648   0.0491698
          27     4.78108     4.21814   0.0518974
          28     4.84298     4.24045   0.0546316
          29     4.90754     4.26345   0.0573865
          30     4.97261     4.28709   0.0601454
          31     5.04029     4.31139   0.0629217
          32     5.11057     4.33636   0.0657251
          33       5.182     4.36199   0.0685472
          34     5.25387     4.38822    0.071374
          35     5.32544       4.415   0.0741881
          36     5.40021     4.44237   0.0770097
          37     5.47675     4.47032   0.0798417
          38     5.55644      4.4989   0.0826985
          39     5.63853     4.52813   0.0855851
          40       5.723       4.558   0.0885051
          41     5.80698     4.58846   0.0914389
          42     5.89328     4.61953    0.094392
          43     5.98043     4.65118   0.0973582
          44     6.06839     4.68339    0.100332
          45     6.15714     4.71614    0.103309
          46     6.24874     4.74945      0.1063
          47     6.34244     4.78335    0.109309
          48     6.43607     4.81778    0.112323
          49     6.53171     4.85276    0.115349
          50      6.6279     4.88826    0.118379
          51     6.72598     4.92429    0.121419
          52     6.82521     4.96085    0.124465
          53     6.92551     4.99792    0.127517
          54     7.02543     5.03547    0.130567
          55     7.12561     5.07347    0.133609
          56      7.2281     5.11194    0.136651
          57     7.33213     5.15089    0.139694
          58     7.43622      5.1903    0.142735
          59       7.541     5.23014     0.14577
          60     7.64712     5.27042    0.148803
          61     7.75379     5.31113     0.15183
          62     7.85881     5.35222    0.154842
          63     7.96424     5.39369    0.157837
