           1    -3.36466    -3.36466           0
           2    -3.36461    -3.36464 1.94551e-05
           3    -3.36455    -3.36461  2.5932e-05
           4     -3.3645    -3.36458 3.07518e-05
           5    -3.36444    -3.36455  3.4803e-05
           6    -3.36439    -3.36453 3.83911e-05
           7    -3.36433     -3.3645 4.16635e-05
           8    -3.36428    -3.36447  4.4705e-05
           9    -3.36422    -3.36444   4.757e-05
          10    -3.36416    -3.36442 5.02966e-05
          11    -3.36411    -3.36439 5.29124e-05
          12    -3.36405    -3.36436 5.54386e-05
          13    -3.36399    -3.36433 5.78919e-05
          14    -3.36393     -3.3643 6.02858e-05
          15    -3.36388    -3.36427 6.26315e-05
          16    -3.36382    -3.36425 6.49384e-05
          17    -3.36376    -3.36422 6.72145e-05
          18    -3.36369    -3.36419 6.94667e-05
          19    -3.36363    -3.36416 7.17012e-05
          20    -3.36357    -3.36413 7.39234e-05
          21    -3.36351     -3.3641 7.61381e-05
          22    -3.36344    -3.36407 7.83496e-05
          23    -3.36337    -3.36404 8.05619e-05
          24    -3.36331    -3.36401 8.27786e-05
          25    -3.36309    -3.36397  8.7264e-05
          26    -3.36302    -3.36394 9.12686e-05
          27    -3.36295     -3.3639 9.49182e-05
          28    -3.36288    -3.36386 9.82958e-05
          29     -3.3628    -3.36383 0.000101464
          30    -3.36273    -3.36379 0.000104469
          31    -3.36235    -3.36374 0.000110927
          32    -3.36227     -3.3637 0.000116575
          33    -3.36189    -3.36364 0.000125204
          34    -3.36181    -3.36359 0.000132582
          35    -3.36158    -3.36353  0.00014068
          36    -3.36134    -3.36347 0.000149318
          37    -3.36111    -3.36341 0.000158353
          38    -3.36072    -3.36334 0.000169255
          39    -3.36033    -3.36326 0.000181643
          40    -3.36009    -3.36318 0.000193652
          41    -3.35954    -3.36309  0.00020829
          42    -3.35914      -3.363 0.000223545
          43    -3.35859    -3.36289 0.000240674
          44    -3.35804    -3.36278 0.000259261
          45    -3.35733    -3.36266 0.000280359
          46    -3.35693    -3.36254 0.000300697
          47    -3.35652    -3.36241 0.000320398
          48    -3.35566    -3.36227 0.000343225
          49    -3.35539    -3.36213 0.000363764
          50    -3.35468    -3.36198 0.000385811
          51    -3.35441    -3.36183 0.000405792
          52    -3.35399    -3.36168 0.000425094
          53    -3.35356    -3.36153 0.000443798
          54    -3.35284    -3.36137 0.000463846
          55    -3.35271    -3.36121 0.000481372
          56    -3.35228    -3.36105 0.000498487
          57    -3.35139    -3.36088 0.000517732
          58    -3.35035     -3.3607 0.000539684
          59    -3.34946    -3.36051 0.000563141
          60    -3.34887    -3.36031 0.000586219
          61    -3.34842    -3.36012 0.000608158
          62    -3.34797    -3.35992 0.000629108
          63    -3.34737    -3.35972 0.000649903
          64    -3.34662    -3.35952 0.000671245
          65    -3.34646    -3.35932 0.000690327
          66    -3.34585    -3.35911 0.000709388
          67    -3.34524    -3.35891 0.000728408
          68    -3.34492     -3.3587 0.000746164
          69    -3.34476     -3.3585 0.000762233
          70    -3.34444     -3.3583 0.000777374
          71    -3.34396     -3.3581 0.000792222
          72    -3.34363     -3.3579 0.000806283
          73    -3.34225    -3.35768 0.000823235
          74    -3.34207    -3.35747 0.000838704
          75    -3.34189    -3.35726 0.000852865
          76     -3.3414    -3.35705 0.000866803
          77    -3.34091    -3.35684 0.000880536
          78    -3.34027    -3.35663 0.000894528
          79    -3.33977    -3.35642 0.000908305
          80    -3.33943    -3.35621 0.000921451
          81    -3.33923      -3.356 0.000933609
          82    -3.33873    -3.35579  0.00094568
          83    -3.33838    -3.35558 0.000957268
          84    -3.33787    -3.35537 0.000968797
          85    -3.33752    -3.35516 0.000979892
          86    -3.33686    -3.35494 0.000991324
          87    -3.33635    -3.35473   0.0010027
          88    -3.33614    -3.35452   0.0010133
          89    -3.33578    -3.35431  0.00102355
          90    -3.33512    -3.35409  0.00103414
          91    -3.33476    -3.35388  0.00104436
          92    -3.33455    -3.35367  0.00105393
          93    -3.33465    -3.35347  0.00106227
          94    -3.33444    -3.35326  0.00107009
          95    -3.33408    -3.35306  0.00107771
          96    -3.33372    -3.35286  0.00108515
          97    -3.33321    -3.35266   0.0010927
          98    -3.33331    -3.35246  0.00109924
          99    -3.33311    -3.35227  0.00110537
         100    -3.33276    -3.35207  0.00111138
         101    -3.33272    -3.35188  0.00111677
         102    -3.33238    -3.35169  0.00112207
         103    -3.33204     -3.3515  0.00112727
         104    -3.33216    -3.35131  0.00113167
         105    -3.33213    -3.35113  0.00113555
         106    -3.33165    -3.35094   0.0011396
         107    -3.33178    -3.35077  0.00114294
         108    -3.33177    -3.35059  0.00114581
         109    -3.33176    -3.35042  0.00114824
         110    -3.33146    -3.35024  0.00115066
         111    -3.33116    -3.35007  0.00115307
         112    -3.33132    -3.34991  0.00115486
         113    -3.33104    -3.34974  0.00115664
         114    -3.33092    -3.34957  0.00115822
         115    -3.33096    -3.34941  0.00115941
         116    -3.33115    -3.34925  0.00116005
         117     -3.3309     -3.3491  0.00116069
         118    -3.33097    -3.34894  0.00116098
         119    -3.33104    -3.34879  0.00116093
         120    -3.33082    -3.34864  0.00116088
         121    -3.33061    -3.34849  0.00116082
         122    -3.33056    -3.34835  0.00116057
         123    -3.33022     -3.3482  0.00116046
         124    -3.33019    -3.34805  0.00116015
         125    -3.33018    -3.34791  0.00115965
         126    -3.33002    -3.34777   0.0011591
         127    -3.33033    -3.34763  0.00115808
         128    -3.33066     -3.3475   0.0011566
         129    -3.33084    -3.34737  0.00115482
         130    -3.33073    -3.34724  0.00115302
         131    -3.33048    -3.34711   0.0011513
         132    -3.33099    -3.34699  0.00114903
         133    -3.33077    -3.34687  0.00114685
         134     -3.3307    -3.34675  0.00114462
         135     -3.3311    -3.34663    0.001142
         136    -3.33151    -3.34652    0.001139
         137    -3.33163    -3.34641  0.00113586
         138    -3.33176    -3.34631  0.00113259
         139     -3.3319     -3.3462  0.00112917
         140     -3.3322     -3.3461  0.00112553
         141    -3.33221    -3.34601  0.00112186
         142    -3.33177    -3.34591  0.00111842
         143     -3.3321    -3.34581  0.00111476
         144    -3.33259    -3.34572  0.00111079
         145    -3.33279    -3.34563  0.00110671
         146    -3.33299    -3.34554  0.00110251
         147    -3.33335    -3.34546  0.00109812
         148    -3.33357    -3.34538  0.00109364
         149    -3.33365     -3.3453  0.00108913
         150    -3.33388    -3.34522  0.00108452
         151    -3.33427    -3.34515  0.00107976
         152    -3.33452    -3.34508  0.00107492
         153    -3.33492    -3.34501  0.00106995
         154    -3.33487    -3.34495  0.00106503
         155    -3.33498    -3.34488   0.0010601
         156    -3.33494    -3.34482  0.00105521
         157    -3.33552    -3.34476  0.00105016
         158    -3.33594    -3.34471  0.00104499
         159    -3.33621    -3.34465  0.00103978
         160    -3.33604     -3.3446  0.00103468
         161    -3.33632    -3.34455  0.00102953
         162    -3.33645     -3.3445  0.00102438
         163    -3.33689    -3.34445  0.00101916
         164    -3.33717    -3.34441  0.00101391
         165    -3.33776    -3.34437  0.00100857
         166     -3.3382    -3.34433  0.00100318
         167    -3.33879    -3.34429 0.000997719
         168    -3.33907    -3.34426 0.000992264
         169    -3.33951    -3.34424 0.000986792
         170    -3.33979    -3.34421 0.000981333
         171    -3.34023    -3.34419 0.000975871
         172    -3.34096    -3.34417 0.000970377
         173    -3.34139    -3.34415   0.0009649
         174    -3.34182    -3.34414 0.000959448
         175    -3.34179    -3.34412 0.000954059
         176    -3.34191    -3.34411 0.000948721
         177    -3.34233     -3.3441 0.000943415
         178     -3.3429     -3.3441 0.000938139
         179    -3.34346    -3.34409 0.000932905
         180    -3.34417    -3.34409 0.000927722
         181    -3.34442    -3.34409 0.000922598
         182    -3.34467     -3.3441 0.000917535
         183    -3.34507     -3.3441 0.000912536
         184    -3.34531    -3.34411   0.0009076
         185    -3.34555    -3.34412 0.000902728
         186    -3.34608    -3.34413 0.000897936
         187     -3.3463    -3.34414 0.000893209
         188    -3.34683    -3.34415 0.000888573
         189    -3.34689    -3.34417 0.000883989
         190     -3.3471    -3.34418 0.000879471
         191      -3.347     -3.3442  0.00087499
         192     -3.3475    -3.34422 0.000870602
         193    -3.34769    -3.34423 0.000866278
         194    -3.34833    -3.34425  0.00086207
         195    -3.34867    -3.34428 0.000857947
         196    -3.34899     -3.3443 0.000853907
         197    -3.34947    -3.34433 0.000849975
         198    -3.34993    -3.34436 0.000846153
         199    -3.35054    -3.34439 0.000842473
         200    -3.35055    -3.34442 0.000838823
         201    -3.35069    -3.34445 0.000835231
         202    -3.35098    -3.34448 0.000831722
         203    -3.35097    -3.34451 0.000828239
         204    -3.35095    -3.34454 0.000824779
         205    -3.35122    -3.34458 0.000821398
         206    -3.35119    -3.34461 0.000818038
         207    -3.35145    -3.34464 0.000814753
         208    -3.35201    -3.34468 0.000811606
         209    -3.35241    -3.34471 0.000808567
         210    -3.35236    -3.34475 0.000805536
         211     -3.3526    -3.34479 0.000802577
         212    -3.35269    -3.34483 0.000799656
         213    -3.35277    -3.34486  0.00079677
         214    -3.35284     -3.3449 0.000793918
         215    -3.35245    -3.34494 0.000791003
         216    -3.35252    -3.34497 0.000788119
         217    -3.35257    -3.34501 0.000785266
         218    -3.35293    -3.34504 0.000782504
         219    -3.35298    -3.34508  0.00077977
         220    -3.35302    -3.34511  0.00077706
         221    -3.35306    -3.34515 0.000774374
         222    -3.35324    -3.34519 0.000771743
         223    -3.35327    -3.34522 0.000769132
         224    -3.35374    -3.34526 0.000766639
         225    -3.35346     -3.3453 0.000764098
         226    -3.35348    -3.34533 0.000761573
         227    -3.35334    -3.34537 0.000759034
         228    -3.35319     -3.3454  0.00075648
         229    -3.35335    -3.34544 0.000753972
         230    -3.35365    -3.34547 0.000751538
         231    -3.35395    -3.34551  0.00074918
         232    -3.35394    -3.34555 0.000746831
         233    -3.35393    -3.34558 0.000744492
         234    -3.35362    -3.34562 0.000742102
         235    -3.35376    -3.34565 0.000739752
         236    -3.35344    -3.34568 0.000737353
         237    -3.35312    -3.34572 0.000734908
         238    -3.35295    -3.34575 0.000732448
         239    -3.35323    -3.34578 0.000730052
         240     -3.3532    -3.34581 0.000727666
         241    -3.35318    -3.34584 0.000725289
         242    -3.35301    -3.34587 0.000722897
         243    -3.35283     -3.3459 0.000720489
         244    -3.35296    -3.34593 0.000718117
         245    -3.35293    -3.34595 0.000715755
         246    -3.35276    -3.34598  0.00071338
         247    -3.35288    -3.34601 0.000711039
         248    -3.35301    -3.34604 0.000708732
         249    -3.35299    -3.34607 0.000706436
         250    -3.35282    -3.34609 0.000704127
         251     -3.3528    -3.34612 0.000701829
         252    -3.35264    -3.34615 0.000699521
         253    -3.35247    -3.34617 0.000697202
         254    -3.35246     -3.3462 0.000694897
         255     -3.3523    -3.34622 0.000692584
         256    -3.35229    -3.34624 0.000690285
         257    -3.35214    -3.34627 0.000687979
         258    -3.35244    -3.34629 0.000685728
         259    -3.35244    -3.34631 0.000683492
         260     -3.3529    -3.34634 0.000681332
         261    -3.35321    -3.34637 0.000679229
         262    -3.35352    -3.34639 0.000677186
         263    -3.35338    -3.34642 0.000675132
         264    -3.35355    -3.34645 0.000673114
         265    -3.35311    -3.34647 0.000671044
         266    -3.35329     -3.3465  0.00066901
         267    -3.35316    -3.34652  0.00066697
         268    -3.35364    -3.34655 0.000665009
         269    -3.35397    -3.34658 0.000663108
         270    -3.35399     -3.3466 0.000661221
         271    -3.35402    -3.34663 0.000659348
         272    -3.35406    -3.34666 0.000657489
         273    -3.35409    -3.34669 0.000655644
         274    -3.35443    -3.34671  0.00065386
         275    -3.35446    -3.34674 0.000652089
         276    -3.35435    -3.34677 0.000650308
         277    -3.35438     -3.3468 0.000648541
         278    -3.35412    -3.34682 0.000646743
         279    -3.35415    -3.34685 0.000644958
         280    -3.35449    -3.34688 0.000643231
         281    -3.35452     -3.3469 0.000641517
         282     -3.3544    -3.34693 0.000639793
         283    -3.35383    -3.34696 0.000637997
         284    -3.35356    -3.34698 0.000636173
         285    -3.35343      -3.347 0.000634344
         286    -3.35361    -3.34702 0.000632546
         287    -3.35363    -3.34705 0.000630761
         288     -3.3535    -3.34707 0.000628969
         289    -3.35367    -3.34709 0.000627207
         290    -3.35414    -3.34712 0.000625514
         291      -3.354    -3.34714 0.000623811
         292      -3.354    -3.34716 0.000622118
         293    -3.35401    -3.34719 0.000620433
         294    -3.35431    -3.34721 0.000618796
         295    -3.35446    -3.34724 0.000617186
         296    -3.35476    -3.34726 0.000615624
         297     -3.3546    -3.34729 0.000614047
         298    -3.35474    -3.34731 0.000612495
         299    -3.35457    -3.34734 0.000610928
         300    -3.35471    -3.34736 0.000609386
         301    -3.35469    -3.34738 0.000607847
         302    -3.35481    -3.34741 0.000606332
         303    -3.35464    -3.34743   0.0006048
         304    -3.35476    -3.34746 0.000603291
         305    -3.35473    -3.34748 0.000601783
         306    -3.35454     -3.3475 0.000600258
         307    -3.35465    -3.34753 0.000598755
         308    -3.35446    -3.34755 0.000597234
         309    -3.35442    -3.34757 0.000595715
         310    -3.35392    -3.34759 0.000594145
         311    -3.35388    -3.34761 0.000592578
         312    -3.35353    -3.34763 0.000590982
         313    -3.35348    -3.34765 0.000589389
         314    -3.35343    -3.34767 0.000587799
         315    -3.35353    -3.34769 0.000586227
         316    -3.35332    -3.34771 0.000584643
         317    -3.35311    -3.34772 0.000583047
         318    -3.35336    -3.34774 0.000581483
         319    -3.35331    -3.34776 0.000579922
         320    -3.35279    -3.34777 0.000578324
         321    -3.35289    -3.34779 0.000576741
         322    -3.35283     -3.3478 0.000575163
         323    -3.35247    -3.34782 0.000573563
         324    -3.35226    -3.34783 0.000571956
         325     -3.3522    -3.34785 0.000570354
         326    -3.35214    -3.34786 0.000568756
         327    -3.35208    -3.34787 0.000567163
         328    -3.35217    -3.34789 0.000565585
         329    -3.35256     -3.3479 0.000564044
         330    -3.35235    -3.34791 0.000562496
         331    -3.35244    -3.34793 0.000560963
         332    -3.35238    -3.34794 0.000559434
         333    -3.35247    -3.34795 0.000557919
         334    -3.35241    -3.34797 0.000556408
         335    -3.35235    -3.34798   0.0005549
         336    -3.35229    -3.34799 0.000553397
         337    -3.35268    -3.34801 0.000551929
         338    -3.35247    -3.34802 0.000550454
         339    -3.35241    -3.34803 0.000548983
         340     -3.3522    -3.34805 0.000547505
         341    -3.35198    -3.34806 0.000546021
         342    -3.35192    -3.34807 0.000544541
         343    -3.35216    -3.34808 0.000543085
         344    -3.35226    -3.34809 0.000541642
         345    -3.35265    -3.34811 0.000540232
         346    -3.35228    -3.34812 0.000538806
         347    -3.35222    -3.34813 0.000537383
         348    -3.35201    -3.34814 0.000535955
         349     -3.3518    -3.34815 0.000534522
         350    -3.35189    -3.34816 0.000533101
         351    -3.35213    -3.34817 0.000531702
         352    -3.35207    -3.34818 0.000530307
         353    -3.35215     -3.3482 0.000528924
         354    -3.35209    -3.34821 0.000527544
         355    -3.35203    -3.34822 0.000526168
         356    -3.35151    -3.34823 0.000524771
         357    -3.35144    -3.34824 0.000523379
         358    -3.35108    -3.34824 0.000521977
         359    -3.35146    -3.34825   0.0005206
         360    -3.35125    -3.34826  0.00051922
         361    -3.35133    -3.34827 0.000517852
         362    -3.35126    -3.34828 0.000516487
         363    -3.35105    -3.34828 0.000515121
         364    -3.35113    -3.34829 0.000513765
         365    -3.35122     -3.3483  0.00051242
         366    -3.35115    -3.34831 0.000511079
         367    -3.35093    -3.34832 0.000509736
