1	0.998709	0
2	0.999079	0.000370227
3	0.999609	0.000571213
4	0.999328	0.000491967
5	0.999946	0.000725597
6	1.00047	0.000790404
7	1.00046	0.000668052
8	1.00052	0.000581196
9	1.00037	0.000532672
10	1.00045	0.000481981
11	1.00024	0.000481493
12	1.00038	0.000460637
13	1.00026	0.00043941
14	1.0002	0.000412224
15	1.00001	0.000425452
16	0.999966	0.000400674
17	0.999938	0.000377375
18	0.999865	0.000363177
19	0.999913	0.000346838
20	0.999916	0.000329059
21	0.999773	0.000344455
22	0.999836	0.00033442
23	0.999932	0.000333835
24	0.999894	0.000321917
25	0.999823	0.000316745
26	0.999804	0.00030494
27	0.999741	0.000300096
28	0.999768	0.000290432
29	0.999708	0.000286601
30	0.999721	0.000277173
31	0.999769	0.000272341
32	0.999754	0.000264074
33	0.999844	0.000271265
34	0.999866	0.000264037
35	0.999865	0.000256383
36	0.999845	0.000249952
37	0.99977	0.000254558
38	0.999697	0.000258342
39	0.999695	0.000251635
40	0.999736	0.000248662
41	0.999831	0.000260382
42	0.999868	0.000256818
43	0.999876	0.000250887
44	0.999947	0.000255176
45	0.999931	0.000249928
46	0.999921	0.000244626
47	0.999949	0.000240907
48	0.999924	0.000237142
49	0.999979	0.000238673
50	0.999914	0.000242561
51	0.999924	0.000237955
52	0.999976	0.000239006
53	1.00004	0.000243848
54	1.00009	0.000243695
55	1.00006	0.00024156
56	1.00008	0.000238611
57	1.00007	0.000234763
58	1.00004	0.0002329
59	1.00001	0.000230694
60	1.00001	0.000226836
61	0.999969	0.000226838
62	0.999973	0.00022318
63	0.999964	0.000219803
64	0.999965	0.000216343
65	0.999924	0.0002168
66	0.999918	0.000213584
67	0.99989	0.00021224
68	0.999881	0.000209273
69	0.999889	0.000206383
70	0.999876	0.000203885
71	0.999901	0.000202646
72	0.999906	0.000199869
73	0.999883	0.000198525
74	0.999858	0.000197299
75	0.999845	0.000195101
76	0.999865	0.000193513
77	0.999837	0.00019294
78	0.999819	0.000191348
79	0.999794	0.000190561
80	0.99983	0.000191581
81	0.999835	0.000189279
82	0.999859	0.000188415
83	0.999809	0.000192521
84	0.999803	0.000190316
85	0.999777	0.000189868
86	0.999794	0.000188413
87	0.999811	0.000186987
88	0.999797	0.00018538
89	0.999785	0.00018365
90	0.999796	0.000181888
91	0.999802	0.00017998
92	0.999814	0.000178467
93	0.999808	0.000176644
94	0.999807	0.000174762
95	0.999795	0.000173319
96	0.999776	0.000172483
97	0.999789	0.000171121
98	0.999796	0.000169527
99	0.999785	0.000168171
100	0.99978	0.000166537
